"","Area","Region","PrimaryColonizer","YearPeriod","AVG_Percent"
"1194","Mauritius","Africa","United Kingdom of Great Britain and Northern Ireland","Y20172019","5.9"
"1195","Mauritius","Africa","United Kingdom of Great Britain and Northern Ireland","Y20182020","6.6"
"1196","Mauritius","Africa","United Kingdom of Great Britain and Northern Ireland","Y20192021","6.9"
"1197","Mauritius","Africa","United Kingdom of Great Britain and Northern Ireland","Y20202022","6.8"
"1198","Montenegro","Europe",NA,"Y20002002","9.6"
"1199","Montenegro","Europe",NA,"Y20012003","9.1"
"1200","Montenegro","Europe",NA,"Y20022004","8.3"
"1201","Montenegro","Europe",NA,"Y20032005","7.6"
"1202","Montenegro","Europe",NA,"Y20042006","5.4"
"1203","Montenegro","Europe",NA,"Y20052007","3.1"
"1204","Montenegro","Europe",NA,"Y20062008","<2.5"
"1205","Montenegro","Europe",NA,"Y20072009","<2.5"
"1206","Montenegro","Europe",NA,"Y20082010","<2.5"
"1207","Montenegro","Europe",NA,"Y20092011","<2.5"
"1208","Montenegro","Europe",NA,"Y20102012","<2.5"
"1209","Montenegro","Europe",NA,"Y20112013","<2.5"
"1210","Montenegro","Europe",NA,"Y20122014","<2.5"
"1211","Montenegro","Europe",NA,"Y20132015","<2.5"
"1212","Montenegro","Europe",NA,"Y20142016","<2.5"
"1213","Montenegro","Europe",NA,"Y20152017","<2.5"
"1214","Montenegro","Europe",NA,"Y20162018","<2.5"
"1215","Montenegro","Europe",NA,"Y20172019","<2.5"
"1216","Montenegro","Europe",NA,"Y20182020","<2.5"
"1217","Montenegro","Europe",NA,"Y20192021","<2.5"
"1218","Montenegro","Europe",NA,"Y20202022","<2.5"
"1219","Morocco","Africa","France","Y20002002","6.3"
"1220","Morocco","Africa","France","Y20012003","5.9"
"1221","Morocco","Africa","France","Y20022004","5.6"
"1222","Morocco","Africa","France","Y20032005","5.6"
"1223","Morocco","Africa","France","Y20042006","5.5"
"1224","Morocco","Africa","France","Y20052007","5.8"
"1225","Morocco","Africa","France","Y20062008","5.6"
"1226","Morocco","Africa","France","Y20072009","5.7"
"1227","Morocco","Africa","France","Y20082010","5.5"
"1228","Morocco","Africa","France","Y20092011","5.1"
"1229","Morocco","Africa","France","Y20102012","4.6"
"1230","Morocco","Africa","France","Y20112013","4.4"
"1231","Morocco","Africa","France","Y20122014","4.1"
"1232","Morocco","Africa","France","Y20132015","4"
"1233","Morocco","Africa","France","Y20142016","3.8"
"1234","Morocco","Africa","France","Y20152017","3.7"
"1235","Morocco","Africa","France","Y20162018","3.6"
"1236","Morocco","Africa","France","Y20172019","3.6"
"1237","Morocco","Africa","France","Y20182020","4.2"
"1238","Morocco","Africa","France","Y20192021","5.3"
"1239","Morocco","Africa","France","Y20202022","6.3"
"1240","Mozambique","Africa","Portugal","Y20002002","36.9"
"1241","Mozambique","Africa","Portugal","Y20012003","35.4"
"1242","Mozambique","Africa","Portugal","Y20022004","34.3"
"1243","Mozambique","Africa","Portugal","Y20032005","34.4"
"1244","Mozambique","Africa","Portugal","Y20042006","33.8"
"1245","Mozambique","Africa","Portugal","Y20052007","33"
"1246","Mozambique","Africa","Portugal","Y20062008","30.5"
"1247","Mozambique","Africa","Portugal","Y20072009","29.2"
"1248","Mozambique","Africa","Portugal","Y20082010","23.9"
"1249","Mozambique","Africa","Portugal","Y20092011","19.7"
"1250","Mozambique","Africa","Portugal","Y20102012","16"
"1251","Mozambique","Africa","Portugal","Y20112013","17.2"
"1252","Mozambique","Africa","Portugal","Y20122014","23.5"
"1253","Mozambique","Africa","Portugal","Y20132015","31.2"
"1254","Mozambique","Africa","Portugal","Y20142016","39.5"
"1255","Mozambique","Africa","Portugal","Y20152017","40.7"
"1256","Mozambique","Africa","Portugal","Y20162018","35.5"
"1257","Mozambique","Africa","Portugal","Y20172019","29.5"
"1258","Mozambique","Africa","Portugal","Y20182020","27"
"1259","Mozambique","Africa","Portugal","Y20192021","29.5"
"1260","Mozambique","Africa","Portugal","Y20202022","30.5"
"1261","Namibia","Africa","Germany","Y20002002","15.6"
"1262","Namibia","Africa","Germany","Y20012003","16.5"
"1263","Namibia","Africa","Germany","Y20022004","17.7"
"1264","Namibia","Africa","Germany","Y20032005","18.7"
"1265","Namibia","Africa","Germany","Y20042006","20.3"
"1266","Namibia","Africa","Germany","Y20052007","22.4"
"1267","Namibia","Africa","Germany","Y20062008","26.1"
"1268","Namibia","Africa","Germany","Y20072009","30.6"
"1269","Namibia","Africa","Germany","Y20082010","31.9"
"1270","Namibia","Africa","Germany","Y20092011","30.4"
"1271","Namibia","Africa","Germany","Y20102012","25.9"
"1272","Namibia","Africa","Germany","Y20112013","23.4"
"1273","Namibia","Africa","Germany","Y20122014","21.8"
"1274","Namibia","Africa","Germany","Y20132015","21"
"1275","Namibia","Africa","Germany","Y20142016","20.3"
"1276","Namibia","Africa","Germany","Y20152017","19.3"
"1277","Namibia","Africa","Germany","Y20162018","18.9"
"1278","Namibia","Africa","Germany","Y20172019","18.2"
"1279","Namibia","Africa","Germany","Y20182020","17.6"
"1280","Namibia","Africa","Germany","Y20192021","17.1"
"1281","Namibia","Africa","Germany","Y20202022","17.1"
"1282","Netherlands (Kingdom of the)","Europe",NA,"Y20002002","<2.5"
"1283","Netherlands (Kingdom of the)","Europe",NA,"Y20012003","<2.5"
"1284","Netherlands (Kingdom of the)","Europe",NA,"Y20022004","<2.5"
"1285","Netherlands (Kingdom of the)","Europe",NA,"Y20032005","<2.5"
"1286","Netherlands (Kingdom of the)","Europe",NA,"Y20042006","<2.5"
"1287","Netherlands (Kingdom of the)","Europe",NA,"Y20052007","<2.5"
"1288","Netherlands (Kingdom of the)","Europe",NA,"Y20062008","<2.5"
"1289","Netherlands (Kingdom of the)","Europe",NA,"Y20072009","<2.5"
"1290","Netherlands (Kingdom of the)","Europe",NA,"Y20082010","<2.5"
"1291","Netherlands (Kingdom of the)","Europe",NA,"Y20092011","<2.5"
"1292","Netherlands (Kingdom of the)","Europe",NA,"Y20102012","<2.5"
"1293","Netherlands (Kingdom of the)","Europe",NA,"Y20112013","<2.5"
"1294","Netherlands (Kingdom of the)","Europe",NA,"Y20122014","<2.5"
"1295","Netherlands (Kingdom of the)","Europe",NA,"Y20132015","<2.5"
"1296","Netherlands (Kingdom of the)","Europe",NA,"Y20142016","<2.5"
"1297","Netherlands (Kingdom of the)","Europe",NA,"Y20152017","<2.5"
"1298","Netherlands (Kingdom of the)","Europe",NA,"Y20162018","<2.5"
"1299","Netherlands (Kingdom of the)","Europe",NA,"Y20172019","<2.5"
"1300","Netherlands (Kingdom of the)","Europe",NA,"Y20182020","<2.5"
"1301","Netherlands (Kingdom of the)","Europe",NA,"Y20192021","<2.5"
"1302","Netherlands (Kingdom of the)","Europe",NA,"Y20202022","<2.5"
"1303","Niger","Africa","France","Y20002002","23.3"
"1304","Niger","Africa","France","Y20012003","22.4"
"1305","Niger","Africa","France","Y20022004","21.1"
"1306","Niger","Africa","France","Y20032005","19.4"
"1307","Niger","Africa","France","Y20042006","19.1"
"1308","Niger","Africa","France","Y20052007","19.2"
"1309","Niger","Africa","France","Y20062008","18.5"
"1310","Niger","Africa","France","Y20072009","17.8"
"1311","Niger","Africa","France","Y20082010","15.8"
"1312","Niger","Africa","France","Y20092011","15.3"
"1313","Niger","Africa","France","Y20102012","14.4"
"1314","Niger","Africa","France","Y20112013","14.7"
"1315","Niger","Africa","France","Y20122014","14.1"
"1316","Niger","Africa","France","Y20132015","13.3"
"1317","Niger","Africa","France","Y20142016","12.4"
"1318","Niger","Africa","France","Y20152017","11.7"
"1319","Niger","Africa","France","Y20162018","10.9"
"1320","Niger","Africa","France","Y20172019","11"
"1321","Niger","Africa","France","Y20182020","11.9"
"1322","Niger","Africa","France","Y20192021","14.2"
"1323","Niger","Africa","France","Y20202022","16.1"
"1324","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20002002","8.8"
"1325","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20012003","8.8"
"1326","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20022004","8.5"
"1327","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20032005","7.8"
"1328","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20042006","7"
"1329","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20052007","6.6"
"1330","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20062008","6.4"
"1331","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20072009","6.7"
"1332","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20082010","7.5"
"1333","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20092011","8.4"
"1334","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20102012","9.2"
"1335","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20112013","9.7"
"1336","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20122014","9.6"
"1337","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20132015","9.5"
"1338","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20142016","9.3"
"1339","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20152017","9.6"
"1340","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20162018","10.1"
"1341","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20172019","10.6"
"1342","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20182020","12.4"
"1343","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20192021","14.2"
"1344","Nigeria","Africa","United Kingdom of Great Britain and Northern Ireland","Y20202022","15.9"
"1345","North Macedonia","Europe",NA,"Y20002002","7.4"
"1346","North Macedonia","Europe",NA,"Y20012003","7.4"
"1347","North Macedonia","Europe",NA,"Y20022004","5.7"
"1348","North Macedonia","Europe",NA,"Y20032005","5.4"
"1349","North Macedonia","Europe",NA,"Y20042006","4.9"
"1350","North Macedonia","Europe",NA,"Y20052007","4.4"
"1351","North Macedonia","Europe",NA,"Y20062008","3.5"
"1352","North Macedonia","Europe",NA,"Y20072009","2.8"
"1353","North Macedonia","Europe",NA,"Y20082010","3.2"
"1354","North Macedonia","Europe",NA,"Y20092011","3.5"
"1355","North Macedonia","Europe",NA,"Y20102012","3.9"
"1356","North Macedonia","Europe",NA,"Y20112013","3.9"
"1357","North Macedonia","Europe",NA,"Y20122014","3.9"
"1358","North Macedonia","Europe",NA,"Y20132015","3.8"
"1359","North Macedonia","Europe",NA,"Y20142016","3.6"
"1360","North Macedonia","Europe",NA,"Y20152017","3.3"
"1361","North Macedonia","Europe",NA,"Y20162018","3.1"
"1362","North Macedonia","Europe",NA,"Y20172019","2.8"
"1363","North Macedonia","Europe",NA,"Y20182020","2.9"
"1364","North Macedonia","Europe",NA,"Y20192021","3.2"
"1365","North Macedonia","Europe",NA,"Y20202022","3.6"
"1366","Norway","Europe",NA,"Y20002002","<2.5"
"1367","Norway","Europe",NA,"Y20012003","<2.5"
"1368","Norway","Europe",NA,"Y20022004","<2.5"
"1369","Norway","Europe",NA,"Y20032005","<2.5"
"1370","Norway","Europe",NA,"Y20042006","<2.5"
"1371","Norway","Europe",NA,"Y20052007","<2.5"
"1372","Norway","Europe",NA,"Y20062008","<2.5"
"1373","Norway","Europe",NA,"Y20072009","<2.5"
"1374","Norway","Europe",NA,"Y20082010","<2.5"
"1375","Norway","Europe",NA,"Y20092011","<2.5"
"1376","Norway","Europe",NA,"Y20102012","<2.5"
"1377","Norway","Europe",NA,"Y20112013","<2.5"
"1378","Norway","Europe",NA,"Y20122014","<2.5"
"1379","Norway","Europe",NA,"Y20132015","<2.5"
"1380","Norway","Europe",NA,"Y20142016","<2.5"
"1381","Norway","Europe",NA,"Y20152017","<2.5"
"1382","Norway","Europe",NA,"Y20162018","<2.5"
"1383","Norway","Europe",NA,"Y20172019","<2.5"
"1384","Norway","Europe",NA,"Y20182020","<2.5"
"1385","Norway","Europe",NA,"Y20192021","<2.5"
"1386","Norway","Europe",NA,"Y20202022","<2.5"
"1387","Poland","Europe",NA,"Y20002002","<2.5"
"1388","Poland","Europe",NA,"Y20012003","<2.5"
"1389","Poland","Europe",NA,"Y20022004","<2.5"
"1390","Poland","Europe",NA,"Y20032005","<2.5"
"1391","Poland","Europe",NA,"Y20042006","<2.5"
"1392","Poland","Europe",NA,"Y20052007","<2.5"
"1393","Poland","Europe",NA,"Y20062008","<2.5"
"1394","Poland","Europe",NA,"Y20072009","<2.5"
"1395","Poland","Europe",NA,"Y20082010","<2.5"
"1396","Poland","Europe",NA,"Y20092011","<2.5"
"1397","Poland","Europe",NA,"Y20102012","<2.5"
"1398","Poland","Europe",NA,"Y20112013","<2.5"
"1399","Poland","Europe",NA,"Y20122014","<2.5"
"1400","Poland","Europe",NA,"Y20132015","<2.5"
"1401","Poland","Europe",NA,"Y20142016","<2.5"
"1402","Poland","Europe",NA,"Y20152017","<2.5"
"1403","Poland","Europe",NA,"Y20162018","<2.5"
"1404","Poland","Europe",NA,"Y20172019","<2.5"
"1405","Poland","Europe",NA,"Y20182020","<2.5"
"1406","Poland","Europe",NA,"Y20192021","<2.5"
"1407","Poland","Europe",NA,"Y20202022","<2.5"
"1408","Portugal","Europe",NA,"Y20002002","<2.5"
"1409","Portugal","Europe",NA,"Y20012003","<2.5"
"1410","Portugal","Europe",NA,"Y20022004","<2.5"
"1411","Portugal","Europe",NA,"Y20032005","<2.5"
"1412","Portugal","Europe",NA,"Y20042006","<2.5"
"1413","Portugal","Europe",NA,"Y20052007","<2.5"
"1414","Portugal","Europe",NA,"Y20062008","<2.5"
"1415","Portugal","Europe",NA,"Y20072009","<2.5"
"1416","Portugal","Europe",NA,"Y20082010","<2.5"
"1417","Portugal","Europe",NA,"Y20092011","<2.5"
"1418","Portugal","Europe",NA,"Y20102012","<2.5"
"1419","Portugal","Europe",NA,"Y20112013","<2.5"
"1420","Portugal","Europe",NA,"Y20122014","<2.5"
"1421","Portugal","Europe",NA,"Y20132015","<2.5"
"1422","Portugal","Europe",NA,"Y20142016","<2.5"
"1423","Portugal","Europe",NA,"Y20152017","<2.5"
"1424","Portugal","Europe",NA,"Y20162018","<2.5"
"1425","Portugal","Europe",NA,"Y20172019","<2.5"
"1426","Portugal","Europe",NA,"Y20182020","<2.5"
"1427","Portugal","Europe",NA,"Y20192021","<2.5"
"1428","Portugal","Europe",NA,"Y20202022","<2.5"
"1429","Republic of Moldova","Europe",NA,"Y20002002","24.4"
"1430","Republic of Moldova","Europe",NA,"Y20012003","27.1"
"1431","Republic of Moldova","Europe",NA,"Y20022004","29.8"
"1432","Republic of Moldova","Europe",NA,"Y20032005","32.3"
"1433","Republic of Moldova","Europe",NA,"Y20042006","33.4"
"1434","Republic of Moldova","Europe",NA,"Y20052007","32.4"
"1435","Republic of Moldova","Europe",NA,"Y20062008","29.8"
"1436","Republic of Moldova","Europe",NA,"Y20072009","27.7"
"1437","Republic of Moldova","Europe",NA,"Y20082010","19.9"
"1438","Republic of Moldova","Europe",NA,"Y20092011","12.2"
"1439","Republic of Moldova","Europe",NA,"Y20102012","3.1"
"1440","Republic of Moldova","Europe",NA,"Y20112013","<2.5"
"1441","Republic of Moldova","Europe",NA,"Y20122014","<2.5"
"1442","Republic of Moldova","Europe",NA,"Y20132015","<2.5"
"1443","Republic of Moldova","Europe",NA,"Y20142016","<2.5"
"1444","Republic of Moldova","Europe",NA,"Y20152017","<2.5"
"1445","Republic of Moldova","Europe",NA,"Y20162018","<2.5"
"1446","Republic of Moldova","Europe",NA,"Y20172019","<2.5"
"1447","Republic of Moldova","Europe",NA,"Y20182020","<2.5"
"1448","Republic of Moldova","Europe",NA,"Y20192021","<2.5"
"1449","Republic of Moldova","Europe",NA,"Y20202022","<2.5"
"1450","Romania","Europe",NA,"Y20002002","<2.5"
"1451","Romania","Europe",NA,"Y20012003","<2.5"
"1452","Romania","Europe",NA,"Y20022004","<2.5"
"1453","Romania","Europe",NA,"Y20032005","<2.5"
"1454","Romania","Europe",NA,"Y20042006","<2.5"
"1455","Romania","Europe",NA,"Y20052007","<2.5"
"1456","Romania","Europe",NA,"Y20062008","<2.5"
"1457","Romania","Europe",NA,"Y20072009","<2.5"
"1458","Romania","Europe",NA,"Y20082010","<2.5"
"1459","Romania","Europe",NA,"Y20092011","<2.5"
"1460","Romania","Europe",NA,"Y20102012","<2.5"
"1461","Romania","Europe",NA,"Y20112013","<2.5"
"1462","Romania","Europe",NA,"Y20122014","<2.5"
"1463","Romania","Europe",NA,"Y20132015","<2.5"
"1464","Romania","Europe",NA,"Y20142016","<2.5"
"1465","Romania","Europe",NA,"Y20152017","<2.5"
"1466","Romania","Europe",NA,"Y20162018","<2.5"
"1467","Romania","Europe",NA,"Y20172019","<2.5"
"1468","Romania","Europe",NA,"Y20182020","<2.5"
"1469","Romania","Europe",NA,"Y20192021","<2.5"
"1470","Romania","Europe",NA,"Y20202022","<2.5"
"1471","Russian Federation","Europe",NA,"Y20002002","4"
"1472","Russian Federation","Europe",NA,"Y20012003","3.3"
"1473","Russian Federation","Europe",NA,"Y20022004","2.8"
"1474","Russian Federation","Europe",NA,"Y20032005","<2.5"
"1475","Russian Federation","Europe",NA,"Y20042006","<2.5"
"1476","Russian Federation","Europe",NA,"Y20052007","<2.5"
"1477","Russian Federation","Europe",NA,"Y20062008","<2.5"
"1478","Russian Federation","Europe",NA,"Y20072009","<2.5"
"1479","Russian Federation","Europe",NA,"Y20082010","<2.5"
"1480","Russian Federation","Europe",NA,"Y20092011","<2.5"
"1481","Russian Federation","Europe",NA,"Y20102012","<2.5"
"1482","Russian Federation","Europe",NA,"Y20112013","<2.5"
"1483","Russian Federation","Europe",NA,"Y20122014","<2.5"
"1484","Russian Federation","Europe",NA,"Y20132015","<2.5"
"1485","Russian Federation","Europe",NA,"Y20142016","<2.5"
"1486","Russian Federation","Europe",NA,"Y20152017","<2.5"
"1487","Russian Federation","Europe",NA,"Y20162018","<2.5"
"1488","Russian Federation","Europe",NA,"Y20172019","<2.5"
"1489","Russian Federation","Europe",NA,"Y20182020","<2.5"
"1490","Russian Federation","Europe",NA,"Y20192021","<2.5"
"1491","Russian Federation","Europe",NA,"Y20202022","<2.5"
"1492","Rwanda","Africa","Belgium","Y20002002","38"
"1493","Rwanda","Africa","Belgium","Y20012003","34.7"
"1494","Rwanda","Africa","Belgium","Y20022004","34"
"1495","Rwanda","Africa","Belgium","Y20032005","35"
"1496","Rwanda","Africa","Belgium","Y20042006","34.3"
"1497","Rwanda","Africa","Belgium","Y20052007","32.7"
"1498","Rwanda","Africa","Belgium","Y20062008","31.3"
"1499","Rwanda","Africa","Belgium","Y20072009","28.6"
"1500","Rwanda","Africa","Belgium","Y20082010","29"
"1501","Rwanda","Africa","Belgium","Y20092011","30.3"
"1502","Rwanda","Africa","Belgium","Y20102012","33"
"1503","Rwanda","Africa","Belgium","Y20112013","33"
"1504","Rwanda","Africa","Belgium","Y20122014","33.1"
"1505","Rwanda","Africa","Belgium","Y20132015","33"
"1506","Rwanda","Africa","Belgium","Y20142016","32.6"
"1507","Rwanda","Africa","Belgium","Y20152017","31.5"
"1508","Rwanda","Africa","Belgium","Y20162018","31.4"
"1509","Rwanda","Africa","Belgium","Y20172019","31.8"
"1510","Rwanda","Africa","Belgium","Y20182020","32.7"
"1511","Rwanda","Africa","Belgium","Y20192021","32.4"
"1512","Rwanda","Africa","Belgium","Y20202022","31.6"
"1513","Sao Tome and Principe","Africa","Portugal","Y20002002","15.7"
"1514","Sao Tome and Principe","Africa","Portugal","Y20012003","13.7"
"1515","Sao Tome and Principe","Africa","Portugal","Y20022004","12.3"
"1516","Sao Tome and Principe","Africa","Portugal","Y20032005","11.1"
"1517","Sao Tome and Principe","Africa","Portugal","Y20042006","10.3"
"1518","Sao Tome and Principe","Africa","Portugal","Y20052007","10.4"
"1519","Sao Tome and Principe","Africa","Portugal","Y20062008","11.3"
"1520","Sao Tome and Principe","Africa","Portugal","Y20072009","12.8"
"1521","Sao Tome and Principe","Africa","Portugal","Y20082010","14"
"1522","Sao Tome and Principe","Africa","Portugal","Y20092011","15.4"
"1523","Sao Tome and Principe","Africa","Portugal","Y20102012","16.2"
"1524","Sao Tome and Principe","Africa","Portugal","Y20112013","16.1"
"1525","Sao Tome and Principe","Africa","Portugal","Y20122014","15.9"
"1526","Sao Tome and Principe","Africa","Portugal","Y20132015","16.2"
"1527","Sao Tome and Principe","Africa","Portugal","Y20142016","16.1"
"1528","Sao Tome and Principe","Africa","Portugal","Y20152017","15.8"
"1529","Sao Tome and Principe","Africa","Portugal","Y20162018","15.3"
"1530","Sao Tome and Principe","Africa","Portugal","Y20172019","15.3"
"1531","Sao Tome and Principe","Africa","Portugal","Y20182020","14.9"
"1532","Sao Tome and Principe","Africa","Portugal","Y20192021","13.5"
"1533","Sao Tome and Principe","Africa","Portugal","Y20202022","13.1"
"1534","Senegal","Africa","France","Y20002002","24.5"
"1535","Senegal","Africa","France","Y20012003","23.2"
"1536","Senegal","Africa","France","Y20022004","21.7"
"1537","Senegal","Africa","France","Y20032005","19.8"
"1538","Senegal","Africa","France","Y20042006","18.1"
"1539","Senegal","Africa","France","Y20052007","16.5"
"1540","Senegal","Africa","France","Y20062008","13.6"
"1541","Senegal","Africa","France","Y20072009","11.8"
"1542","Senegal","Africa","France","Y20082010","10.7"
"1543","Senegal","Africa","France","Y20092011","10.8"
"1544","Senegal","Africa","France","Y20102012","10.7"
"1545","Senegal","Africa","France","Y20112013","11"
"1546","Senegal","Africa","France","Y20122014","10.8"
"1547","Senegal","Africa","France","Y20132015","10.6"
"1548","Senegal","Africa","France","Y20142016","9.5"
"1549","Senegal","Africa","France","Y20152017","8.3"
"1550","Senegal","Africa","France","Y20162018","7.3"
"1551","Senegal","Africa","France","Y20172019","6.7"
"1552","Senegal","Africa","France","Y20182020","6.3"
"1553","Senegal","Africa","France","Y20192021","5.9"
"1554","Senegal","Africa","France","Y20202022","5.7"
"1555","Serbia","Europe",NA,"Y20002002","3.5"
"1556","Serbia","Europe",NA,"Y20012003","3.3"
"1557","Serbia","Europe",NA,"Y20022004","2.9"
"1558","Serbia","Europe",NA,"Y20032005","2.6"
"1559","Serbia","Europe",NA,"Y20042006","<2.5"
"1560","Serbia","Europe",NA,"Y20052007","<2.5"
"1561","Serbia","Europe",NA,"Y20062008","<2.5"
"1562","Serbia","Europe",NA,"Y20072009","<2.5"
"1563","Serbia","Europe",NA,"Y20082010","<2.5"
"1564","Serbia","Europe",NA,"Y20092011","<2.5"
"1565","Serbia","Europe",NA,"Y20102012","<2.5"
"1566","Serbia","Europe",NA,"Y20112013","<2.5"
"1567","Serbia","Europe",NA,"Y20122014","<2.5"
"1568","Serbia","Europe",NA,"Y20132015","<2.5"
"1569","Serbia","Europe",NA,"Y20142016","<2.5"
"1570","Serbia","Europe",NA,"Y20152017","<2.5"
"1571","Serbia","Europe",NA,"Y20162018","<2.5"
"1572","Serbia","Europe",NA,"Y20172019","<2.5"
"1573","Serbia","Europe",NA,"Y20182020","<2.5"
"1574","Serbia","Europe",NA,"Y20192021","<2.5"
"1575","Serbia","Europe",NA,"Y20202022","<2.5"
"1576","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20002002","2.6"
"1577","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20012003","2.6"
"1578","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20022004","2.6"
"1579","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20032005","2.6"
"1580","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20042006","2.6"
"1581","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20052007","2.6"
"1582","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20062008","2.8"
"1583","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20072009","2.6"
"1584","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20082010","3.3"
"1585","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20092011","4"
"1586","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20102012","5"
"1587","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20112013","5.6"
"1588","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20122014","5.7"
"1589","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20132015","5.7"
"1590","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20142016","5.2"
"1591","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20152017","4.7"
"1592","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20162018","4.3"
"1593","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20172019","4"
"1594","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20182020","4"
"1595","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20192021","3.5"
"1596","Seychelles","Africa","United Kingdom of Great Britain and Northern Ireland","Y20202022","4.3"
"1597","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20002002","50.4"
"1598","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20012003","49.5"
"1599","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20022004","49"
"1600","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20032005","48.5"
"1601","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20042006","46.5"
"1602","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20052007","43.5"
"1603","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20062008","41.5"
"1604","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20072009","40.1"
"1605","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20082010","33.5"
"1606","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20092011","26.7"
"1607","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20102012","21.1"
"1608","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20112013","21.4"
"1609","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20122014","22.7"
"1610","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20132015","22.6"
"1611","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20142016","23.7"
"1612","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20152017","24.2"
"1613","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20162018","25.7"
"1614","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20172019","26.8"
"1615","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20182020","27.5"
"1616","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20192021","27.3"
"1617","Sierra Leone","Africa","United Kingdom of Great Britain and Northern Ireland","Y20202022","27.8"
"1618","Slovakia","Europe",NA,"Y20002002","6.1"
"1619","Slovakia","Europe",NA,"Y20012003","6.1"
"1620","Slovakia","Europe",NA,"Y20022004","6"
"1621","Slovakia","Europe",NA,"Y20032005","5.8"
"1622","Slovakia","Europe",NA,"Y20042006","5.5"
"1623","Slovakia","Europe",NA,"Y20052007","5.6"
"1624","Slovakia","Europe",NA,"Y20062008","5.4"
"1625","Slovakia","Europe",NA,"Y20072009","4.9"
"1626","Slovakia","Europe",NA,"Y20082010","4.7"
"1627","Slovakia","Europe",NA,"Y20092011","5.1"
